task_id,model_id,label,category,task_prefix,text,response,tool_call,entity_diff
"dom1_pl_lights_lights-dining_room_light_off","llama3.3-awq","Good","light","dom1_pl_lights_lights","Dining room light off","The Dining Room Light has been turned off.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Dining Room Light', 'domain': ['light']}}","{}"
"dom1_pl_lights_lights-kitchen_light_off","llama3.3-awq","Good","light","dom1_pl_lights_lights","Kitchen light off","The Kitchen Light has been turned off.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Kitchen Light', 'domain': ['light']}}","{}"
"dom1_pl_lights_lights-please_turn_on_the_kitchen_light","llama3.3-awq","Good","light","dom1_pl_lights_lights","Please turn on the kitchen light","The kitchen light has been turned on.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Kitchen Light', 'domain': ['light']}}","{}"
"dom1_pl_lights_lights-turn_on_the_backyard_light","llama3.3-awq","Good","light","dom1_pl_lights_lights","Turn on the Backyard light","The Backyard light has been turned on.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Garden Light', 'domain': ['light'], 'area': 'Backyard'}}","{}"
"dom1_pl_lights_lights-turn_on_the_living_room_light","llama3.3-awq","Good","light","dom1_pl_lights_lights","Turn on the living room light","The living room light has been turned on.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Living Room Light', 'domain': ['light']}}","{}"
"dom1_pl_todo_todo-add_clean_the_kitchen_to_my_todo_list","llama3.3-awq","Good","todo","dom1_pl_todo_todo","Add clean the kitchen to my todo list","The item 'clean the kitchen' has been added to your Personal Tasks todo list.","{'tool_name': 'HassListAddItem', 'tool_args': {'item': 'clean the kitchen', 'name': 'Personal Tasks'}}","{}"
"dom1_pl_todo_todo-add_history_homework_to_my_personal_tasks","llama3.3-awq","Good","todo","dom1_pl_todo_todo","Add history homework to my personal tasks","The history homework has been added to your Personal Tasks.","{'tool_name': 'HassListAddItem', 'tool_args': {'item': 'history homework', 'name': 'Personal Tasks'}}","{}"
"dom1_pl_todo_todo-add_history_homework_to_my_tasks","llama3.3-awq","Good","todo","dom1_pl_todo_todo","Add history homework to my tasks","The item 'history homework' has been added to your Personal Tasks list.","{'tool_name': 'HassListAddItem', 'tool_args': {'item': 'history homework', 'name': 'Personal Tasks'}}","{}"
"dom1_pl_todo_todo-put_history_homework_on_personal_tasks_todo_list","llama3.3-awq","Good","todo","dom1_pl_todo_todo","Put history homework on personal tasks todo list","The history homework has been added to your Personal Tasks todo list.","{'tool_name': 'HassListAddItem', 'tool_args': {'item': 'history homework', 'name': 'Personal Tasks'}}","{}"
"home1_us_cover_garage_cover_garage-close_the_garage_door","llama3.3-awq","Good","cover","home1_us_cover_garage_cover_garage","Close the garage door","The garage door has been closed.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Garage Door Opener', 'domain': ['cover'], 'device_class': ['garage']}}","{}"
"home1_us_cover_garage_cover_garage-open_the_garage_door","llama3.3-awq","Good","cover","home1_us_cover_garage_cover_garage","Open the garage door","The garage door is now open.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Garage Door Opener', 'domain': ['cover'], 'area': 'Garage'}}","{}"
"home1_us_cover_garage_cover_garage-please_close_the_garage_door","llama3.3-awq","Good","cover","home1_us_cover_garage_cover_garage","Please close the garage door","The garage door has been closed.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Garage Door Opener', 'domain': ['cover'], 'device_class': ['garage']}}","{}"
"home1_us_cover_garage_cover_garage-please_open_the_garage_door","llama3.3-awq","Good","cover","home1_us_cover_garage_cover_garage","Please open the garage door","The garage door is now open.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Garage Door Opener', 'domain': ['cover'], 'area': 'Garage'}}","{}"
"home1_us_lock_smart_lock-lock_smart_lock","llama3.3-awq","Good","lock","home1_us_lock_smart_lock","Lock smart lock","The Smart Lock has been locked.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Smart Lock', 'domain': ['lock']}}","{}"
"home1_us_lock_smart_lock-lock_the_entry_lock","llama3.3-awq","Good","lock","home1_us_lock_smart_lock","Lock the entry lock","The Smart Lock in the Entry area has been locked.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Smart Lock', 'domain': ['lock'], 'area': 'Entry'}}","{}"
"home1_us_lock_smart_lock-unlock_smart_lock","llama3.3-awq","Good","lock","home1_us_lock_smart_lock","Unlock smart lock","The Smart Lock has been unlocked.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Smart Lock', 'domain': ['lock']}}","{}"
"home1_us_lock_smart_lock-unlock_the_entry_lock","llama3.3-awq","Good","lock","home1_us_lock_smart_lock","Unlock the entry lock","The Smart Lock in the Entry area has been unlocked.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Smart Lock', 'domain': ['lock'], 'area': 'Entry'}}","{}"
"home1_us_vacuum_vacuum-return_roborock_downstairs_to_base","llama3.3-awq","Good","vacuum","home1_us_vacuum_vacuum","Return Roborock Downstairs to base","Roborock Downstairs has been returned to base.","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'name': 'Roborock Downstairs', 'domain': ['vacuum']}}","{}"
"home1_us_vacuum_vacuum-return_vacuum_in_the_living_room_to_base","llama3.3-awq","Good","vacuum","home1_us_vacuum_vacuum","Return vacuum in the living room to base","The vacuum in the living room has been returned to base.","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'area': 'Living Room', 'domain': ['vacuum']}}","{}"
"home1_us_vacuum_vacuum-start_roborock_downstairs_vacuum","llama3.3-awq","Good","vacuum","home1_us_vacuum_vacuum","Start Roborock Downstairs vacuum","The Roborock Downstairs vacuum has been started.","{'tool_name': 'HassVacuumStart', 'tool_args': {'name': 'Roborock Downstairs', 'domain': ['vacuum']}}","{}"
"home1_us_vacuum_vacuum-start_vacuum_in_the_living_room","llama3.3-awq","Good","vacuum","home1_us_vacuum_vacuum","Start vacuum in the living room","The vacuum in the living room has been started.","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room', 'domain': ['vacuum']}}","{}"
"home2_ru_valve_water_valve-close_the_front_yard_valve","llama3.3-awq","Good","valve","home2_ru_valve_water_valve","close the front yard valve","The front yard valve has been closed.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Irrigation Valve', 'domain': ['valve'], 'area': 'Front yard'}}","{}"
"home2_ru_valve_water_valve-close_the_irrigation_valve","llama3.3-awq","Good","valve","home2_ru_valve_water_valve","close the irrigation valve","The irrigation valve has been closed.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Irrigation Valve', 'domain': ['valve']}}","{}"
"home2_ru_valve_water_valve-open_the_front_yard_valve","llama3.3-awq","Good","valve","home2_ru_valve_water_valve","open the front yard valve","The front yard valve has been opened.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Irrigation Valve', 'domain': ['valve'], 'area': 'Front yard'}}","{}"
"home2_ru_valve_water_valve-open_the_irrigation_valve","llama3.3-awq","Good","valve","home2_ru_valve_water_valve","open the irrigation valve","The irrigation valve has been opened.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Irrigation Valve', 'domain': ['valve']}}","{}"
"home2_ru_valve_water_valve-set_the_irrigation_valve_to_50","llama3.3-awq","Good","valve","home2_ru_valve_water_valve","set the irrigation valve to 50%","The irrigation valve has been set to 50%.","{'tool_name': 'HassSetPosition', 'tool_args': {'name': 'Irrigation Valve', 'domain': ['valve'], 'position': '50'}}","{}"
"home5_cn_fan_fan-turn_off_the_bedroom_1_fan","llama3.3-awq","Good","fan","home5_cn_fan_fan","Turn off the bedroom 1 fan","The Bedroom 1 fan has been turned off.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Bedroom Fan', 'domain': ['fan'], 'area': 'Bedroom 1'}}","{}"
"home5_cn_fan_fan-turn_off_the_bedroom_fan","llama3.3-awq","Good","fan","home5_cn_fan_fan","Turn off the bedroom fan","The bedroom fan has been turned off.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Bedroom Fan', 'domain': ['fan']}}","{}"
"home5_cn_fan_fan-turn_on_the_bedroom_1_fan","llama3.3-awq","Good","fan","home5_cn_fan_fan","Turn on the bedroom 1 fan","The Bedroom 1 fan has been turned on.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Bedroom Fan', 'domain': ['fan'], 'area': 'Bedroom 1'}}","{}"
"home5_cn_fan_fan-turn_on_the_bedroom_fan","llama3.3-awq","Good","fan","home5_cn_fan_fan","Turn on the bedroom fan","The Bedroom Fan has been turned on.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Bedroom Fan', 'domain': ['fan']}}","{}"
"home5_cn_light_light-set_the_living_room_light_to_50_brightness","llama3.3-awq","Good","light","home5_cn_light_light","Set the living room light to 50% brightness","The living room light has been set to 50% brightness.","{'tool_name': 'HassLightSet', 'tool_args': {'name': 'Living Room Light', 'brightness': '50'}}","{}"
"home7_dk_cover_curtain_cover_curtain-close_the_living_room_curtains","llama3.3-awq","Good","cover","home7_dk_cover_curtain_cover_curtain","Close the living room curtains","The living room curtains have been closed.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Smart Curtain', 'domain': ['cover'], 'area': 'Living Room'}}","{}"
"home7_dk_cover_curtain_cover_curtain-close_the_living_room_smart_curtain","llama3.3-awq","Good","cover","home7_dk_cover_curtain_cover_curtain","Close the living room smart curtain","The living room smart curtain has been closed.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Smart Curtain', 'domain': ['cover'], 'area': 'Living Room'}}","{}"
"home7_dk_cover_curtain_cover_curtain-close_the_smart_cutains","llama3.3-awq","Good","cover","home7_dk_cover_curtain_cover_curtain","Close the smart cutains","The smart curtains have been closed.","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Smart Curtain', 'domain': ['cover']}}","{}"
"home7_dk_cover_curtain_cover_curtain-open_the_living_room_curtains","llama3.3-awq","Good","cover","home7_dk_cover_curtain_cover_curtain","Open the living room curtains","The living room curtains have been opened.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Smart Curtain', 'domain': ['cover'], 'area': 'Living Room'}}","{}"
"home7_dk_cover_curtain_cover_curtain-open_the_living_room_smart_curtain","llama3.3-awq","Good","cover","home7_dk_cover_curtain_cover_curtain","Open the living room smart curtain","The living room smart curtain has been opened.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Smart Curtain', 'domain': ['cover'], 'area': 'Living Room'}}","{}"
"home7_dk_cover_curtain_cover_curtain-open_the_smart_curtain","llama3.3-awq","Good","cover","home7_dk_cover_curtain_cover_curtain","Open the smart curtain","The smart curtain has been opened.","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Smart Curtain', 'domain': ['cover']}}","{}"
"home7_dk_cover_curtain_cover_curtain-set_the_living_room_curtains_to_50","llama3.3-awq","Good","cover","home7_dk_cover_curtain_cover_curtain","Set the living room curtains to 50%","The living room curtains have been set to 50%.","{'tool_name': 'HassSetPosition', 'tool_args': {'domain': ['cover'], 'area': 'Living Room', 'position': '50'}}","{}"
"home7_dk_cover_curtain_cover_curtain-set_the_smart_curtain_to_50","llama3.3-awq","Good","cover","home7_dk_cover_curtain_cover_curtain","Set the smart curtain to 50%","The smart curtain has been set to 50%.","{'tool_name': 'HassSetPosition', 'tool_args': {'name': 'Smart Curtain', 'domain': ['cover'], 'position': '50'}}","{}"
"home7_dk_media_player_media_player-mute_the_outdoor_speakers","llama3.3-awq","Good","media-player","home7_dk_media_player_media_player","Mute the outdoor speakers","The outdoor speakers have been muted.","{'tool_name': 'HassSetVolume', 'tool_args': {'name': 'Outdoor Speakers', 'domain': ['media_player'], 'device_class': ['speaker'], 'volume_level': '0'}}","{}"
"home7_dk_media_player_media_player-pause_outdoor_speakers","llama3.3-awq","Good","media-player","home7_dk_media_player_media_player","Pause Outdoor Speakers","The Outdoor Speakers have been paused.","{'tool_name': 'HassMediaPause', 'tool_args': {'name': 'Outdoor Speakers', 'domain': ['media_player'], 'device_class': ['speaker']}}","{}"
"home7_dk_media_player_media_player-pause_the_rooftop_terrace_music","llama3.3-awq","Good","media-player","home7_dk_media_player_media_player","Pause the Rooftop Terrace music","The music on the Rooftop Terrace has been paused.","{'tool_name': 'HassMediaPause', 'tool_args': {'area': 'Rooftop Terrace', 'domain': ['media_player'], 'device_class': ['speaker']}}","{}"
"home7_dk_media_player_media_player-resume_outdoor_speakers","llama3.3-awq","Good","media-player","home7_dk_media_player_media_player","Resume Outdoor Speakers","The Outdoor Speakers have been resumed.","{'tool_name': 'HassMediaUnpause', 'tool_args': {'name': 'Outdoor Speakers', 'domain': ['media_player'], 'device_class': ['speaker']}}","{}"
"home7_dk_media_player_media_player-set_outdoor_speakers_volume_to_50","llama3.3-awq","Good","media-player","home7_dk_media_player_media_player","Set outdoor speakers volume to 50%","The volume of the outdoor speakers has been set to 50%.","{'tool_name': 'HassSetVolume', 'tool_args': {'name': 'Outdoor Speakers', 'domain': ['media_player'], 'device_class': ['speaker'], 'volume_level': '50'}}","{}"
"home7_dk_media_player_media_player-skip_song_on_outdoor_speakers","llama3.3-awq","Good","media-player","home7_dk_media_player_media_player","Skip song on outdoor speakers","The song on the outdoor speakers has been skipped.","{'tool_name': 'HassMediaNext', 'tool_args': {'name': 'Outdoor Speakers', 'domain': ['media_player'], 'device_class': ['speaker']}}","{}"
"home7_dk_media_player_media_player-skip_to_the_next_track_on_the_outdoor_speakers","llama3.3-awq","Good","media-player","home7_dk_media_player_media_player","Skip to the next track on the outdoor speakers","The next track has started playing on the outdoor speakers.","{'tool_name': 'HassMediaNext', 'tool_args': {'name': 'Outdoor Speakers', 'domain': ['media_player'], 'device_class': ['speaker']}}","{}"
"home7_dk_media_player_media_player-stop_the_outdoor_speakers","llama3.3-awq","Good","media-player","home7_dk_media_player_media_player","Stop the Outdoor Speakers","The Outdoor Speakers have been stopped.","{'tool_name': 'HassMediaPause', 'tool_args': {'name': 'Outdoor Speakers', 'domain': ['media_player'], 'device_class': ['speaker']}}","{}"
"home7_dk_media_player_media_player-turn_the_volume_down_to_50","llama3.3-awq","Good","media-player","home7_dk_media_player_media_player","Turn the volume down to 50%","The volume of the Outdoor Speakers has been set to 50%.","{'tool_name': 'HassSetVolume', 'tool_args': {'name': 'Outdoor Speakers', 'domain': ['media_player'], 'device_class': ['speaker'], 'volume_level': '50'}}","{}"
"home7_dk_media_player_media_player-unpause_the_rooftop_terrace_music","llama3.3-awq","Good","media-player","home7_dk_media_player_media_player","Unpause the Rooftop Terrace music","The music on the Rooftop Terrace has been unpaused.","{'tool_name': 'HassMediaUnpause', 'tool_args': {'area': 'Rooftop Terrace', 'domain': ['media_player'], 'device_class': ['speaker']}}","{}"
